chord_label,normalized_value,cleaned_method_name,exp_with,r_names_used,harmonics_considered,ground_truth_type
G#M1st,0.6468162833196638,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
Csus2,0.7389534697724555,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
Csus4,0.7389534697724555,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
Fm2nd,0.6468162833196638,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
Adim1st,0.1813486809406888,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
Am1st,0.2181424752171441,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
F#dim2nd,0.1813486809406888,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
CAug,0.7334354205147472,Method D,Triads,Starting from r_lower==0.25,25,Triad Ranking Order
CM,0.783385186882447,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Cm,0.7833851868824495,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
FM2nd,0.2159730683737212,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Fsus42nd,0.0,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
G#M1st,0.6443522209077067,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Csus2,0.7515815101799961,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Csus4,0.7515815101799961,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Fm2nd,0.6443522209077067,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Adim1st,0.1768620524202381,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Am1st,0.2159730683737237,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
F#dim2nd,0.1768620524202381,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
CAug,0.7173659240076958,Method D,Triads,Starting from r_lower==0.25,26,Triad Ranking Order
CM,0.7811180829739243,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Cm,0.7811180829739266,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
FM2nd,0.2238958016577687,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Fsus42nd,0.0,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
G#M1st,0.6288877385094276,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Csus2,0.7337967181403835,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Csus4,0.7337967181403857,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Fm2nd,0.6288877385094276,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Adim1st,0.1977519921494593,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Am1st,0.2238958016577665,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
F#dim2nd,0.1977519921494593,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
CAug,0.7043238864237374,Method D,Triads,Starting from r_lower==0.25,27,Triad Ranking Order
CM,0.794961514827232,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Cm,0.794961514827232,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
FM2nd,0.2297478892748198,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Fsus42nd,0.0,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
G#M1st,0.630027890512914,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Csus2,0.7463142297428728,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Csus4,0.7463142297428728,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Fm2nd,0.630027890512914,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Adim1st,0.1958260123155377,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Am1st,0.2297478892748198,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
F#dim2nd,0.1958260123155377,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
CAug,0.7125538299276293,Method D,Triads,Starting from r_lower==0.25,28,Triad Ranking Order
CM,0.7857028601013701,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Cm,0.7857028601013701,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
FM2nd,0.2146807984818563,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Fsus42nd,0.0,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
G#M1st,0.6230279308315356,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Csus2,0.7388004399438098,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Csus4,0.7388004399438098,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Fm2nd,0.6230279308315356,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Adim1st,0.1895520771020714,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Am1st,0.2146807984818563,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
F#dim2nd,0.1895520771020714,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
CAug,0.6867686296840843,Method D,Triads,Starting from r_lower==0.25,29,Triad Ranking Order
CM,0.7848483966596219,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Cm,0.7848483966596219,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
FM2nd,0.2144013353027492,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Fsus42nd,0.0,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
G#M1st,0.6228837412573871,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Csus2,0.7348878838592178,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Csus4,0.7348878838592178,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Fm2nd,0.6228837412573871,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Adim1st,0.1883438752732028,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Am1st,0.2144013353027492,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
F#dim2nd,0.1883438752732028,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
CAug,0.6772187760178389,Method D,Triads,Starting from r_lower==0.25,30,Triad Ranking Order
CM,0.7853978091563898,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Cm,0.7853978091563932,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
FM2nd,0.2169419623548291,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Fsus42nd,0.0,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
G#M1st,0.6187204197032202,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Csus2,0.7422534784143061,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Csus4,0.7422534784143061,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Fm2nd,0.6187204197032202,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Adim1st,0.1892050934680428,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Am1st,0.2169419623548291,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
F#dim2nd,0.1892050934680428,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
CAug,0.6728050798739906,Method D,Triads,Starting from r_lower==0.25,31,Triad Ranking Order
CM,0.7870598464583447,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Cm,0.7870598464583416,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
FM2nd,0.221786813779019,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Fsus42nd,0.0,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
G#M1st,0.6097761019531823,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Csus2,0.7390835096388888,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Csus4,0.7390835096388888,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Fm2nd,0.6097761019531823,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Adim1st,0.202695106935924,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Am1st,0.221786813779019,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
F#dim2nd,0.202695106935924,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
Cdim,1.0,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
CAug,0.6691136568081549,Method D,Triads,Starting from r_lower==0.25,32,Triad Ranking Order
CM,0.2413793103448275,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Cm,0.2413793103448275,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
FM2nd,0.160919540229885,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Fsus42nd,0.5517241379310344,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
G#M1st,0.2413793103448275,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Csus2,0.4655172413793103,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Csus4,0.4655172413793103,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Fm2nd,0.2413793103448275,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Adim1st,0.9195402298850572,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Am1st,0.160919540229885,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
F#dim2nd,0.9195402298850572,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
CAug,0.0,Method C,Triads,Starting from r_lower==0.25,2,Triad Ranking Order
CM,0.0,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Cm,0.0,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
FM2nd,0.1473214285714286,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Fsus42nd,0.3348214285714286,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
G#M1st,0.2031250000000001,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Csus2,0.0781250000000001,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Csus4,0.0781250000000001,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Fm2nd,0.2031250000000001,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Adim1st,0.9910714285714286,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Am1st,0.1473214285714286,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
F#dim2nd,0.9910714285714286,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
CAug,0.0468750000000001,Method C,Triads,Starting from r_lower==0.25,3,Triad Ranking Order
CM,0.1003436426116839,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Cm,0.1003436426116839,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
FM2nd,0.0578465063001146,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Fsus42nd,0.257159221076747,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
G#M1st,0.1676975945017182,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Csus2,0.2034364261168386,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Csus4,0.2034364261168386,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Fm2nd,0.1676975945017183,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Adim1st,0.8901489117983964,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Am1st,0.0578465063001146,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
F#dim2nd,0.8901489117983964,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
CAug,0.0,Method C,Triads,Starting from r_lower==0.25,4,Triad Ranking Order
CM,0.2682850266820132,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Cm,0.2682850266820132,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
FM2nd,0.1107477939381256,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Fsus42nd,0.5363607826723867,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
G#M1st,0.3504760908234802,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Csus2,0.5039499843046984,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Csus4,0.5039499843046983,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Fm2nd,0.3504760908234802,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Adim1st,0.8040092776673293,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Am1st,0.1107477939381256,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
F#dim2nd,0.8040092776673293,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
CAug,0.0,Method C,Triads,Starting from r_lower==0.25,5,Triad Ranking Order
CM,0.222750533908208,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Cm,0.222750533908208,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
FM2nd,0.1511437052558058,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Fsus42nd,0.4688184174826393,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
G#M1st,0.3149991269425528,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Csus2,0.4146485607983773,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Csus4,0.4146485607983773,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Fm2nd,0.3149991269425528,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Adim1st,0.87386066003143,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Am1st,0.1511437052558058,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
F#dim2nd,0.87386066003143,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
CAug,0.0,Method C,Triads,Starting from r_lower==0.25,6,Triad Ranking Order
CM,0.1370772882582732,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Cm,0.1370772882582732,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
FM2nd,0.1354593547425678,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Fsus42nd,0.3158163645459675,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
G#M1st,0.2426048729602862,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Csus2,0.2866935612632655,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Csus4,0.2866935612632655,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Fm2nd,0.2426048729602866,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Adim1st,0.9093957231204832,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Am1st,0.1354593547425678,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
F#dim2nd,0.9093957231204828,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
CAug,0.0,Method C,Triads,Starting from r_lower==0.25,7,Triad Ranking Order
CM,0.1626610252997632,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Cm,0.1626610252997632,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
FM2nd,0.085567756020755,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Fsus42nd,0.2194331993600738,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
G#M1st,0.2236180038286719,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Csus2,0.2752402978521812,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Csus4,0.2752402978521812,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Fm2nd,0.2236180038286714,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Adim1st,0.8598176720984535,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Am1st,0.085567756020755,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
F#dim2nd,0.8598176720984535,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
CAug,0.0,Method C,Triads,Starting from r_lower==0.25,8,Triad Ranking Order
CM,0.1399360203790868,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Cm,0.1399360203790868,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
FM2nd,0.0275964984837814,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Fsus42nd,0.0,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
G#M1st,0.2253150076173818,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Csus2,0.0918963387646431,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Csus4,0.0918963387646437,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Fm2nd,0.2253150076173818,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Adim1st,0.8156868568537191,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Am1st,0.0275964984837814,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
F#dim2nd,0.8156868568537191,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
Cdim,1.0,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
CAug,0.1963483090602256,Method C,Triads,Starting from r_lower==0.25,9,Triad Ranking Order
CM,0.1169916223114077,Method C,Triads,Starting from r_lower==0.25,10,Triad Ranking Order
Cm,0.1169916223114077,Method C,Triads,Starting from r_lower==0.25,10,Triad Ranking Order
FM2nd,0.0,Method C,Triads,Starting from r_lower==0.25,10,Triad Ranking Order
Fsus42nd,0.1827201561602144,Method C,Triads,Starting from r_lower==0.25,10,Triad Ranking Order
