,correlation,scores_based_on_emp_rank,p_value,subharmonic_method,periods_considered
116,-0.6032374246242221,"[0.7229419688377777, 0.1252244408126323, 1.0, 0.0834545592082436, 0.1031426073702321, 0.0406887109300033, 0.2992792634291867, 0.0111572897030579, 0.0702417026829815, 0.0190031440592527, 0.0352264488870485, 0.0816973104381921, 0.0]",0.02906200734815003,Smallest_ratio_and_filter_by_smallest_t_sub,23
117,-0.6527197692700138,"[0.8152324651357322, 0.2355522199040979, 1.0, 0.1698437020905351, 0.2018548140242892, 0.0917428373704407, 0.4509828276572907, 0.0276027401920973, 0.1471217905374134, 0.0457542200566461, 0.0806616229735051, 0.1668834315574349, 0.0]",0.015586703941716937,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,23
118,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,23
119,0.05912875755735547,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,23
120,-0.7019042318940755,"[0.7159149275566454, 0.376360359258144, 1.0, 0.0, 0.5430603048641831, 0.2353917963151157, 0.281506836758236, 0.0882383278648494, 0.0300106374407216, 0.0330232359304241, 0.0269102765453252, 0.1217835024478182, 0.0501871464539357]",0.007487073017510532,Smallest_delta_t_and_choose_top_3_t_sub,24
121,-0.5775851269026216,"[0.7278570724717319, 0.0703602582383274, 1.0, 0.0420372137556353, 0.0800498872697152, 0.002924671040483, 0.0, 0.0410030692466559, 0.0102938850167542, 0.0026149953194613, 0.0155826948247752, 0.0351510232354238, 0.0119931749073056]",0.038716193296003426,Smallest_delta_t_and_filter_by_smallest_t_sub_(Chan's_method?),24
122,-0.5907023811385528,"[0.7229419688377777, 0.1252244408126323, 1.0, 0.0834545592082436, 0.1031426073702321, 0.1016502845923681, 0.2992792634291867, 0.0779359511113147, 0.0702417026829815, 0.0661613480277008, 0.1218599938342658, 0.0766136447319184, 0.0]",0.033527543908349215,Smallest_ratio_and_filter_by_smallest_t_sub,24
123,-0.636258990851604,"[0.8152324651357322, 0.2355522199040979, 1.0, 0.1698437020905351, 0.2018548140242892, 0.1994980456556459, 0.4509828276572907, 0.1604852225162808, 0.1471217905374134, 0.1398760915754802, 0.2305521550400873, 0.1582154257994305, 0.0]",0.019393031076306695,Smallest_ratio_and_filter_by_smallest_t_sub_without_square,24
124,-0.002457732796989763,"[0.5498627292790443, 0.7613911099998745, 0.1479629687808938, 0.0, 0.6019038274562558, 1.0, 0.8434707574039941, 0.4435327342452274, 0.4031071786296744, 0.2716151738598797, 0.2463363031517522, 0.8459078890966825, 0.4313190909220067]",0.9936421501271681,Smallest_t_sub_and_choose_top_3_delta_t,24
125,0.05912875755735547,"[0.090567557665143, 0.4329291561745582, 0.154029036891946, 0.4021167093540274, 0.6092031060400445, 1.0, 0.7991355930494851, 0.3390965117638329, 0.6987065271220884, 0.379743935577654, 0.9929916556862098, 0.0, 0.1374671519291471]",0.8478390855186582,Smallest_t_sub_and_filter_by_smallest_delta_t,24
